business_id,name,city,state,postal_code,latitude,longitude,stars,review_count,is_open,outdoorseating,restaurantsdelivery,restaurantstakeout,restaurantsreservations,businessacceptscreditcards,goodforkids,hastv,caters,wifi,alcohol,restaurantspricerange2,fast_food,casual_dining,fine_dining,bars_nightlife,coffee_dessert,ethnic_food,pizza_italian,healthy_options,seafood,buffet,num_category_groups,days_open,open_weekend
hYeLFOe4zg7lXEZWBphXjA,Golden china,Smyrna,TN,37167,35.9839546,-86.5498212,3.5,20,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,,uno,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
88mgNvPd6aCIYBpQmDY5GQ,El Rodeo,Avon,IN,46123,39.7636094,-86.3786551,3.5,45,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,no,full_bar,2.0,0,0,0,0,1,1,0,1,0,0,3,0,0
yJYriI9Sbw8E4wmZUXglWA,Freret Street Po'boy and Donut Shop,New Orleans,LA,70115,29.9350566,-90.1066494,4.0,188,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,,1.0,0,0,0,0,1,0,0,0,1,0,2,7,1
BAf7Wu2Xo8HioALaBLRIwA,10 Arts Bistro,Philadelphia,PA,19102,39.9510501791,-75.1642758385,3.5,170,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,ufree,ufull_bar,3.0,0,1,0,1,0,0,0,0,0,0,2,7,1
bffLbfi1IEAff5C2IHJvFA,Han Dynasty,Philadelphia,PA,19127,40.0253737,-75.2238628,3.5,417,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,uno,unone,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
SbeRCGZkFYBIrclVFjhlkw,Stir Crazy Fresh Asian Grill,Indianapolis,IN,46250,39.906433,-86.065236,3.5,11,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,uno,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
6t5GtOtmoApCtSNXv2RJpg,Mian at Rivers Casino Philadelphia,Philadelphia,PA,19125,39.9638134,-75.1324645,2.5,10,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,free,ubeer_and_wine,3.0,0,0,0,0,0,0,0,0,0,0,0,7,1
AN_ryHhHBlzf8oRddO8A6A,Sidebar,Saint Louis,MO,63103,38.6322626,-90.1989956,3.0,67,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,no,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
xkFxMw5tCYw83uLQut30tg,Glory Days Tavern,Roebling,NJ,08554,40.1155853,-74.7861641,4.0,12,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,ufree,ufull_bar,1.0,0,1,0,1,0,0,0,0,0,0,2,4,1
ZzKuqTj_fjlStijadL5noQ,FiddleCakes Cummins,Nashville,TN,37203,36.1549013,-86.7818914,3.5,19,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,ufree,unone,1.0,0,0,0,0,1,0,0,0,0,0,1,5,0
hVkhd9wlT7ZWvGCYiMM0KQ,Long's Gourmet Chinese Cooking,Philadelphia,PA,19130,39.9622651,-75.1724646,3.0,5,0,,,1.0,,,1.0,,,,,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
5sd-47hTAGhfXHcVnM0zaQ,Sioux City Steakhouse,New Port Richey,FL,34654,28.281002,-82.677738,3.0,169,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,1,1,1,0,0,0,0,0,4,7,1
eZhg3r6BVhoSwmBWVEmeuA,Potbelly Sandwich Shop,Indianapolis,IN,46204,39.7682674374,-86.1571709607,4.0,171,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,1,0,0,0,0,0,0,1,0,0,2,7,1
LuHb5HCrsGKN5VvekMOmuQ,No 1 Chinese Restaurant,Nashville,TN,37217,36.0890145,-86.6482185,2.5,23,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,0,0,0,0,0,1,0,0,1,0,2,6,1
T9pIor6yCiFrDVSGHbgW_g,Michael's Restaurant & Delicatessen,King Of Prussia,PA,19406,40.0944622,-75.3681296,3.0,94,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,free,beer_and_wine,1.0,0,0,1,1,1,0,0,0,0,0,3,7,1
NcO-pWiZmNM5zBg8H9zB6Q,La Tavola Ristorante Italiano,Smyrna,TN,37167,35.9811081,-86.5193323,4.0,191,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
1XoIXcIttDtoDKYnMRHKRQ,QDOBA Mexican Eats,Conshohocken,PA,19428,40.0950628886,-75.2886490971,2.5,46,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,none,1.0,1,0,0,0,0,1,0,0,0,0,2,7,1
lyCsdcVlyq--sTOxDNk4LQ,Eat+Drink,Indianapolis,IN,46205,39.846698,-86.1460508,3.5,34,0,1.0,,,,1.0,,1.0,,,ufull_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,5,1
ucOBzRHDHSJ456N90WVrBA,Bru,Boise,ID,83702,43.6159038,-116.2029098,4.0,20,0,1.0,,,0.0,1.0,,1.0,,ufree,,2.0,0,0,0,1,0,0,1,1,0,0,3,6,1
lceg7OnsK2ea48t4vv0HJA,Gauchos Brazilian Steakhouse,Indianapolis,IN,46220,39.881481,-86.06725,4.5,53,0,1.0,0.0,0.0,1.0,1.0,1.0,,,uno,ufull_bar,,0,0,1,0,1,0,0,0,0,0,2,7,1
j8-JiUH4jTG7BHGNZhUscQ,A&W Restaurant,Port Richey,FL,34668,28.320425973,-82.6998933455,2.0,8,0,,0.0,1.0,0.0,1.0,,,,,,,1,1,0,0,0,0,0,0,0,0,2,7,1
syrs_wYCUgcmwZfhuUUYtQ,Pete's Pizza,Philadelphia,PA,19139,39.9646209,-75.2240907,2.0,33,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
uA2LloQ-4PgrubFoZ-cIuw,Loro's Italian Restaurant,Drexel Hill,PA,19026,39.9666329,-75.2984818,3.5,13,0,0.0,,1.0,1.0,1.0,1.0,0.0,1.0,,unone,2.0,0,0,0,0,1,0,1,0,0,0,2,6,1
y2qxMrw8C40NJGzRw_nGPg,Reginelli's Pizzeria,Gretna,LA,70056,29.896164,-90.041568,4.0,63,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,beer_and_wine,2.0,0,0,0,0,0,0,1,1,0,0,2,7,1
PCGb7kqME8aVG4jq2dOIqQ,TENN,Nashville,TN,37203,36.160424,-86.7811064,4.0,45,1,0.0,,1.0,1.0,1.0,0.0,1.0,0.0,ufree,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
AHLQulzMieUxdvpSQwYL4A,Bamboozle Channelside,Tampa,FL,33602,27.9486025833,-82.4465710398,4.0,198,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,1,1,0,1,0,0,3,7,1
R6pjyMsZNiN5HKrpKO8gag,Checkers,Palm Harbor,FL,34684,28.0741738689,-82.7383559612,3.0,18,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,1,1,0,0,0,0,0,0,0,0,2,7,1
70XH_wNd1Ein2pIHeFSM9w,Franco's NY Style Pizza,Boise,ID,83706,43.5924758,-116.1970761,4.5,8,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,no,beer_and_wine,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0
6DxHuZ9iHkAL8HYXthEgzQ,Las Fiestas,Madison,TN,37115,36.290729,-86.702929,3.5,12,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,ufull_bar,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
-7ZTpN4KmfWotnu4rVV-FA,Best Food In Town Chinese Kitchen,Penns Grove,NJ,08069,39.7262595426,-75.4632575149,2.5,7,1,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,uno,unone,1.0,0,0,0,0,0,1,0,0,0,0,1,7,1
oFy8CSEicuNuO7ZgP3kZGQ,Smashing Plates,Skippack,PA,19473,40.2231312,-75.3991074,3.5,43,0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,,unone,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
oQ_SoB3-57wqGETW_K6AtQ,Norma's Eastern Mediterranean Cuisine,Cherry Hill,NJ,08034,39.910318,-74.994695,4.0,276,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,ufree,unone,2.0,0,0,0,0,0,0,0,1,0,0,1,7,1
WQKaYLa_hvK3_N2AHc0thQ,The Purple Penguin,Newfield,NJ,08344,39.5501826,-74.985145,4.5,30,1,1.0,0.0,1.0,0.0,0.0,1.0,1.0,,free,unone,1.0,1,1,0,0,0,0,0,0,0,0,2,7,1
QWia-PVZBnIyIXFYtt0Orw,Olive Garden Italian Restaurant,Springfield,PA,19064,39.9135337507,-75.3426136494,2.5,119,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,free,ufull_bar,2.0,0,0,0,1,0,0,1,1,0,0,3,7,1
3wus2QcOj1lOTBXJKqD9kg,Pete's Diner,Dunedin,FL,34698,28.020443,-82.749628,3.5,31,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,unone,1.0,0,1,0,0,0,0,0,0,0,0,1,7,1
5EpFbQKQEnTEPIdZkQDQiw,Walnut Grill - Sunset Hills,St. Louis,MO,63127,38.554751,-90.4096833,3.0,179,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,1,0,1,0,1,0,0,1,0,4,7,1
prjS_8VAw65e32UtoCj5AA,Seasons Pizza,Wilmington,DE,19809,39.7845507,-75.4778704,2.0,28,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ubeer_and_wine,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
drGXBdOjpY9UdSQLpZSshA,Gamar Family Market,Tucson,AZ,85719,32.2641365,-110.9449355,4.5,8,1,,,,,1.0,,,,ufree,,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
_zk9A7Iu9OS09cjpQE3c5Q,Peace A Pizza,West Chester,PA,19380,39.9604665,-75.6053447,3.0,12,0,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,ufree,unone,2.0,0,0,0,0,0,0,1,1,0,0,2,0,0
A5rMPen8GlDU6fabdbMbpg,Pizza Hut,Clifton Heights,PA,19018,39.9268425536,-75.3028207732,2.0,15,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,unone,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
S_7uidlS2oj3Lq2bxDTTmg,Flat12 Bierwerks - Indianapolis,Indianapolis,IN,46202,39.7727796,-86.1386414,4.5,202,0,1.0,0.0,1.0,1.0,1.0,,1.0,1.0,ufree,ubeer_and_wine,1.0,0,1,0,1,0,0,0,0,0,0,2,7,1
l1n4fUNSgzCoe6jgi8-ryg,Top Slice Pizzeria,Saint Petersburg,FL,33701,27.771722,-82.63691,4.0,111,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,ufree,,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
-Y-t4EXY68Lj6DqVFg08gA,The Dive In,Old Hickory,TN,37122,36.252455,-86.561099,4.0,22,0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,free,beer_and_wine,2.0,1,1,0,0,0,1,0,0,0,0,3,5,1
cT2OaiaLGQa6fEZlgcQHKw,Arepa Marketplace Latin Cafe,Tampa,FL,33612,28.0498245,-82.4266658832,4.5,54,0,0.0,1.0,1.0,1.0,1.0,,1.0,1.0,ufree,unone,1.0,1,1,0,0,0,0,0,0,0,0,2,1,0
xxNDE2H1ih-gNbAJyvCvRw,Outback Steakhouse,Indianapolis,IN,46250,39.9119408316,-86.0695147015,3.0,116,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,1,0,1,0,0,0,0,0,2,7,1
KMytEZ9j9w8Xec4kjHRgVg,Seascapes Beach Club,Tampa,FL,33621,27.8232659,-82.4864584,3.5,13,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,,beer_and_wine,2.0,0,0,0,0,0,0,0,0,1,0,1,6,1
rN3tOWABU_hSBvLdADSb4Q,Tazia Restaurant,Philadelphia,PA,19107,39.9540709,-75.1576818,3.0,70,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,uno,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,0,0
945COKKrD_bTDznBeHqksw,Wingstop,New Orleans,LA,70126,30.0037021637,-90.0385360718,1.5,32,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
MGp4NkGomvZ26O1b8-XhgQ,Chutney,Reno,NV,89502,39.51529,-119.812013,2.5,6,0,0.0,1.0,1.0,1.0,1.0,1.0,,,,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
0dFeimiXpwXAC445r9xsVQ,Zushipoke,Nashville,TN,37204,36.1256854,-86.7772199,4.5,157,1,,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,0,0,0,1,0,0,0,0,0,0,1,6,1
GPYnUAfT7UgbtzIdlfPrAA,Singleton's Mini Mart,New Orleans,LA,70118,29.9351614,-90.1324794,4.5,88,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,beer_and_wine,1.0,0,0,0,0,0,1,0,0,0,0,1,6,1
Zc5KhfYODgRQWBi8JA7nbQ,Kitchen B & L,Philadelphia,PA,19111,40.0448433774,-75.086436756,3.0,16,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,no,none,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0
uzN-59lNzt9lfrRIzJa6wQ,La Gloria Mexican Restaurant,Bridgeton,MO,63044,38.7563724,-90.4221658,4.0,8,1,0.0,0.0,1.0,,1.0,,1.0,0.0,uno,ufull_bar,,0,0,0,1,0,1,0,0,0,0,2,7,1
ESDLKMdkZ5MY8f53BrRfCQ,Pickles Plus,Clearwater,FL,33761,28.01364,-82.710083,4.0,138,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ubeer_and_wine,1.0,0,0,0,0,0,0,0,0,0,0,0,7,1
gkqfNyv3D84B0WR5GZOpZQ,Originals Italian Restaurant & Bar,Philadelphia,PA,19114,40.049706,-74.989807,3.0,42,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
Gw-Gyzhg7h99xYg2KxrfuA,S & S Tacos,Riverview,FL,33569,27.845988,-82.326649,3.5,7,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,0,1,0,1,0,0,2,6,1
ZU3LP5gHs3UybWmh9J13NA,Spicy Pickle,Reno,NV,89511,39.4762812662,-119.7633379154,3.5,107,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,ufree,unone,1.0,0,0,0,0,0,0,1,1,0,0,2,6,1
dI5CHTG9zvIOC-DST1WLtw,Moe's Original Bar B Que,Metairie,LA,70001,29.983117,-90.1556046,4.0,63,1,,,1.0,0.0,1.0,,1.0,1.0,,ufull_bar,,0,0,0,1,0,0,0,0,0,0,1,0,0
C7diOJxxEOJyGOc41PWPRg,Ramen Boy,Philadelphia,PA,19107,39.9556092217,-75.1544451714,3.0,63,0,0.0,0.0,1.0,,1.0,1.0,0.0,,uno,unone,2.0,0,0,0,0,0,1,0,0,0,0,1,5,1
zI1tfxwATzJ6ANSUhu3pog,Chipotle Mexican Grill,Temple Terrace,FL,33617,28.0548716,-82.399265,2.0,10,1,,0.0,1.0,,,,,,,,,1,0,0,0,0,1,0,0,0,0,2,7,1
73SBw4e6ntvfJdH2I3NV1w,Puerto Vallarta Mexican Restaurant & Cantina,Indianapolis,IN,46254,39.8512516309,-86.2629520466,3.5,106,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,ufull_bar,1.0,0,0,0,0,0,1,0,0,0,0,1,7,1
9PCPV34KV1B_E3v1IUi4tQ,African Small Pot,Philadelphia,PA,19142,39.9255169287,-75.2345210196,4.0,49,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,unone,1.0,0,0,0,0,0,0,0,0,0,0,0,7,1
O6vO_LyhCWERnW5OUT2ftA,El Rincon Catracho,Tampa,FL,33604,28.0009051,-82.4590646,4.0,10,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,,ubeer_and_wine,1.0,0,1,0,0,0,0,0,0,0,0,1,4,1
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,Philadelphia,PA,19129,40.0128847,-75.1901845,4.5,31,1,1.0,1.0,1.0,0.0,1.0,,1.0,1.0,ufree,unone,,0,0,0,0,0,0,0,0,0,0,0,7,1
c4D851qxOujE5KTH8upXTA,Wendy's,Newark,DE,19702,39.66776,-75.6699693,2.0,23,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
lqMs2MvQQzVVlgWL_8jKFw,US Foods CHEF'STORE,Boise,ID,83702,43.6177884,-116.2213791,3.5,8,1,,1.0,0.0,,1.0,,,,,,2.0,0,0,0,0,0,0,0,0,0,0,0,7,1
93a-L8ycyH7ObkNbR6VwoA,Panera Bread,Indianapolis,IN,46278,39.911294,-86.267547,2.5,79,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,none,2.0,0,0,0,0,1,0,0,1,0,0,2,7,1
6F4JadEP6ouUvNiIKr8pMg,22nd Street Coffee,Tampa,FL,33605,27.9501103,-82.4348358,4.5,58,1,1.0,1.0,1.0,,1.0,,,1.0,ufree,,1.0,0,1,0,0,1,0,0,0,0,0,2,6,1
cq9-og8H25nyZlBNhXJgRA,La Ronde Revolving Restaurant,Edmonton,AB,T5J 1N7,53.5389797,-113.4939368,4.0,78,1,0.0,0.0,0.0,1.0,,1.0,1.0,0.0,no,ufull_bar,3.0,0,0,1,0,1,0,0,0,0,0,2,6,1
XLrpiX-SgdGgfaEEAKg43A,Earth's General Store,Edmonton,AB,T6C 0Z9,53.5177226,-113.4770215,4.5,34,1,,0.0,1.0,,,,,0.0,,none,2.0,0,0,0,0,0,0,0,1,0,0,1,7,1
EkyxwpWjITDuUojsjYHngA,Papa Murphy's,Green Valley,AZ,85614,31.902126,-110.9923667,3.5,30,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,no,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
Lgc9Oheqh8eWgc4b6G5rsA,The Soul From Seoul Food Trailer,Reno,NV,89502,39.4835647,-119.7310213,4.5,8,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,uno,unone,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
kbjbMffGvyjIdJivotkIiw,Mama's Famous Pizza & Heros,Tucson,AZ,85704,32.3513115768,-110.9772883838,3.0,197,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
wtBnhvQdCsiqwUFW84qfdw,Maya J,Philadelphia,PA,19127,40.0259316,-75.224273,4.5,53,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,6,1
nyRIQIEgi2oHwA6dfrATog,Papa John's Pizza,Mount Holly,NJ,08060,40.0049305,-74.7963175,1.5,8,1,0.0,1.0,1.0,0.0,1.0,0.0,,0.0,no,unone,1.0,0,0,0,0,0,0,1,0,0,0,1,7,1
tShEAtA8bhfpTDFMBN9rBw,Sloppy Pelican,St. Petersburg,FL,33702,27.8464205,-82.6384286,3.0,17,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,,no,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
1yrGx3Cwtj7I0zmhuVsu9Q,"BLT's - Breakfast, Lunch and Tacos",St. Louis,MO,63101,38.6307506,-90.1887581,4.0,249,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ufree,ufull_bar,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
MnB5oYCBXbiF8VkIiyU44A,Jeannie's Deli,Ardmore,PA,19003,40.0064724,-75.2929516,4.5,55,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,free,unone,1.0,0,0,0,0,0,0,0,0,0,0,0,6,1
gFApW0S59priCHlZbMPSiA,Punch Burger,Indianapolis,IN,46204,39.7696213468,-86.1548468466,4.0,668,1,1.0,,1.0,0.0,1.0,1.0,1.0,1.0,uno,ubeer_and_wine,1.0,1,1,0,0,0,0,0,0,0,0,2,6,1
1edFfBaJrIWB6-M_SylBlA,Popeyes Louisiana Kitchen,Meridian,ID,83642,43.6191550836,-116.349128,2.5,41,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,free,none,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
fnjKM583kumn7z0Z00Rc9g,Little Caesars Pizza,Philadelphia,PA,19138,40.0627091,-75.1520337,3.0,5,1,,1.0,1.0,0.0,1.0,0.0,,,paid,,1.0,0,0,0,0,0,0,1,0,0,0,1,0,0
saB1o6fF4ozyp0O7LyueOA,Repeal Restaurant,Indianapolis,IN,46203,39.75808565,-86.1457068779,4.0,349,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,ufree,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,1,0
WDOj-hThjMeNt6lbz1753w,Firehouse Grill & Pub,Tampa,FL,33617,28.0297958,-82.3938428,3.5,53,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,no,ubeer_and_wine,1.0,0,1,0,1,0,0,0,0,0,0,2,7,1
uChUTJkQQkKg6SGjYsjg2A,Pizza Hut,Gretna,LA,70056,29.9002699445,-90.0310503729,2.0,15,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,1.0,1,0,0,0,0,0,1,0,0,0,2,6,1
S_dBJJGd5ggqRAq6dTjF7A,The Boulevard Wingstreet,Edwardsville,IL,62025,38.7779486,-89.9846396,3.0,12,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,ufull_bar,1.0,1,0,0,0,0,0,0,0,0,0,1,7,1
M9YzrtbHvlntFXWoed9q0Q,Aman's,Norristown,PA,19401,40.1370952,-75.3138977,4.0,248,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,ufree,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,7,1
SsLpA8PaS7CUidE5o6VoEg,Oakville Bistro,Saint Louis,MO,63129,38.4737874,-90.3055779,3.0,34,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,no,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,6,1
l-3HK-3KFLG2TKrZSPOpVA,The Shanachie Irish Pub & Restaurant,Ambler,PA,19002,40.1548909,-75.2212781,3.5,19,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,,ufull_bar,2.0,0,0,0,1,0,0,0,0,0,0,1,7,1
XvH1dU72eD-G8nPHKv6TDA,Mali Thai,Oro Valley,AZ,85755,32.4272453857,-110.9600084683,4.0,28,1,,,,,,,,,,,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
FYZESlQkGYRNa_UNaWTnsA,IHOP,Edmonton,AB,T6V 1C1,53.614576,-113.541854,2.5,42,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,no,None,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
brxzxPTpbukDPTlaq7gOMw,Wimpys Original,Media,PA,19063,39.931526,-75.3879663,4.0,114,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,uno,unone,2.0,1,1,0,0,1,0,0,0,0,0,3,7,1
lpfrjbjIWC0BNZThaSDMLw,Simply Thai Restaurant,Florissant,MO,63033,38.8015155,-90.3111042,4.0,85,1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,uno,unone,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
1xr8ozuRX_QiVPHGikapjA,Category 36 Taphouse,St Pete Beach,FL,33706,27.7411840334,-82.7521086484,5.0,84,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,uno,ubeer_and_wine,2.0,0,1,0,1,0,0,0,0,0,0,2,6,1
_g9FzFkfI37dXKaQMiafgQ,RBG Bar and Grill,Nashville,TN,37214,36.1439853,-86.6648089,4.0,20,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,2.0,0,1,0,0,0,0,0,0,0,0,1,7,1
VySIi29-o4hl4Ry4dBIH7w,McDonald's,Pinellas Park,FL,33781,27.8359630923,-82.6809570193,2.0,15,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,ufree,,1.0,1,0,0,0,1,0,0,0,0,0,2,7,1
3o7L6OWJzKnjTlwh-hkAhg,Mamma Lane's Coffee House,Tarpon Springs,FL,34689,28.1460380554,-82.7542419434,5.0,6,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,,ufree,none,1.0,0,1,0,1,1,0,0,0,0,0,3,6,1
cecyga413k10rW-ijJDCiw,Genki Takoyaki,Boise,ID,83702,43.6159796311,-116.2031589524,4.0,14,1,,0.0,1.0,0.0,1.0,1.0,1.0,,uno,,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
GJXGdJlCroyRTmCxsz3i6Q,Schlafly Beer Bar & Grill,Saint Louis,MO,63145,38.736352,-90.35363,2.5,178,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,no,ufull_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
l4N93cZPMrtCSIBYT5Vk5A,China King,New Port Richey,FL,34655,28.237338,-82.6686826,3.0,20,1,0.0,0.0,1.0,0.0,1.0,1.0,,,no,,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0
Nr-ew8B5DBXIhdt1oE9_-A,Jack's Café,Reno,NV,89511,39.4575289,-119.7802645,3.5,32,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,ufree,ufull_bar,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0
byDF67_RYSmIOuQlwAD5KA,Thai Cuisine,Boise,ID,83709,43.5898219,-116.2661422,4.5,225,1,,,1.0,1.0,1.0,1.0,1.0,1.0,no,ubeer_and_wine,2.0,0,0,0,0,0,1,0,0,0,0,1,6,1
kE8XRJWDRnrihtgm5cLU_g,Greco Roman,Norristown,PA,19403,40.1416401,-75.3883679,4.0,33,0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,ufree,unone,2.0,0,0,0,0,0,0,1,0,0,0,1,7,1
EWxaiPRezYSJ5BP_jmhb8g,Rock Bottom,King of Prussia,PA,19406,40.0875557319,-75.3933920029,3.5,274,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,ufree,full_bar,2.0,0,1,0,1,0,0,0,0,0,0,2,7,1
